timestamp,open,high,low,close,rsi,bb_middle,bb_upper,bb_lower
2025-07-22 13:30:00,118725.36,119213.0,118680.32,119133.53,56.14939241092721,118907.36200000001,119587.73785202876,118226.98614797126
2025-07-22 13:45:00,119133.53,119208.05,119055.94,119199.39,57.17532421761309,118902.6465,119573.48703005975,118231.80596994025
2025-07-22 14:00:00,119199.39,119413.41,119044.06,119302.6,58.80200989588053,118899.509,119562.2014594379,118236.81654056211
2025-07-22 14:15:00,119302.6,119500.0,119100.73,119405.21,60.41200893155154,118909.9695,119597.20230278146,118222.73669721856
2025-07-22 14:30:00,119405.21,119439.99,119179.86,119179.86,55.300693073240964,118895.7625,119547.4217570008,118244.10324299919
2025-07-22 14:45:00,119179.86,120183.96,119179.86,119733.69,63.47888144954918,118975.05600000001,119629.31195377943,118320.8000462206
2025-07-22 15:00:00,119733.7,119914.97,119586.23,119817.43,64.53543643382577,119045.58200000001,119742.37178326595,118348.79221673407
2025-07-22 15:15:00,119817.43,119829.95,119363.74,119633.96,60.41174464036151,119105.374,119788.49286732527,118422.25513267472
2025-07-22 15:30:00,119633.95,119633.96,119240.27,119328.93,54.2097994376174,119134.71399999999,119803.15566597822,118466.27233402176
2025-07-22 15:45:00,119328.93,119419.03,119097.6,119282.1,53.30502364291797,119145.81899999999,119816.30320336032,118475.33479663965
2025-07-22 16:00:00,119282.11,119728.89,119203.2,119655.91,59.16395355668418,119170.0085,119876.48479574581,118463.53220425418
2025-07-22 16:15:00,119655.91,119832.0,119516.01,119787.12,61.01308473290702,119215.70950000003,119956.8497161931,118474.56928380695
2025-07-22 16:30:00,119787.12,119842.03,119570.41,119664.99,58.363922185917616,119255.1745,120003.71094975958,118506.6380502404
2025-07-22 16:45:00,119665.0,119901.88,119663.02,119703.28,58.96548723709066,119294.7365,120050.15536397592,118539.31763602408
2025-07-22 17:00:00,119703.29,119770.84,119551.17,119551.17,55.532910128865936,119311.99650000001,120074.25745225367,118549.73554774634
2025-07-22 17:15:00,119551.18,119621.42,119514.11,119514.11,54.697457401556996,119335.98899999999,120091.9530598571,118580.02494014287
2025-07-22 17:30:00,119514.11,119540.0,119444.31,119479.89,53.89124597959189,119364.9125,120096.01224750005,118633.81275249996
2025-07-22 17:45:00,119479.89,119562.98,119400.0,119400.0,51.96552130257849,119400.84950000001,120061.2365435575,118740.46245644252
2025-07-22 18:00:00,119400.0,119730.3,119385.21,119642.78,56.99476277196237,119457.0655,119985.69951337653,118928.43148662346
2025-07-22 18:15:00,119642.78,119899.99,119604.16,119829.09,60.419582519200375,119512.25200000001,119945.6958590447,119078.80814095531
2025-07-22 18:30:00,119829.1,120035.29,119808.58,119977.56,62.951634678603185,119554.45349999999,119996.45570457654,119112.45129542344
2025-07-22 18:45:00,119977.56,119983.24,119800.0,119844.23,59.28386034909906,119586.69549999999,120014.23243264851,119159.15856735146
2025-07-22 19:00:00,119844.23,120200.0,119835.56,120199.99,65.12299740306058,119631.56499999999,120115.11305219283,119148.01694780715
2025-07-22 19:15:00,120199.99,120247.8,120126.57,120134.47,63.321898923648995,119668.02799999998,120186.52186486578,119149.53413513418
2025-07-22 19:30:00,120134.47,120134.47,119867.06,119994.0,59.52115339364485,119708.73500000002,120194.32494863925,119223.14505136079
2025-07-22 19:45:00,119994.0,120080.23,119840.0,119954.42,58.45646070643699,119719.7715,120217.02199455023,119222.52100544977
2025-07-22 20:00:00,119954.43,119954.43,119768.02,119768.02,53.59433050528339,119717.301,120213.07492819254,119221.52707180748
2025-07-22 20:15:00,119768.02,120090.0,119613.62,119650.64,50.732691472081896,119718.13499999998,120213.40119002253,119222.86880997743
2025-07-22 20:30:00,119650.64,119959.48,119650.63,119824.92,54.60805890435232,119742.93450000002,120206.41377571624,119279.4552242838
2025-07-22 20:45:00,119824.92,119865.98,119500.29,119546.56,48.100110755263856,119756.1575,120179.65785380674,119332.65714619326
2025-07-22 21:00:00,119546.56,119575.05,119379.63,119379.64,44.66279466659103,119742.344,120195.03867840415,119289.64932159585
2025-07-22 21:15:00,119379.64,119613.63,119379.64,119475.38,47.002176739114276,119726.75699999998,120193.46207925609,119260.05192074388
2025-07-22 21:30:00,119475.37,119631.57,119440.11,119548.29,48.77807542469732,119720.92199999999,120193.45189711069,119248.3921028893
2025-07-22 21:45:00,119548.3,119666.04,119468.8,119488.22,47.36970766420286,119710.169,120193.48027832428,119226.85772167571
2025-07-22 22:00:00,119488.21,119531.29,119119.86,119123.51,39.847180947990196,119688.786,120232.42051054497,119145.15148945502
2025-07-22 22:15:00,119123.51,119373.6,119123.5,119322.5,44.98103712351432,119679.2055,120241.25717280107,119117.15382719893
2025-07-22 22:30:00,119322.5,119372.86,119017.7,119017.71,39.43006158908346,119656.09649999999,120283.26147428545,119028.93152571452
2025-07-22 22:45:00,119017.7,119150.13,118983.34,119090.73,41.299067383306294,119640.63299999999,120306.35831726191,118974.90768273806
2025-07-22 23:00:00,119090.73,119116.68,118934.0,118988.11,39.456404499695545,119607.89950000001,120331.81980026691,118883.97919973312
2025-07-22 23:15:00,118988.12,119008.36,118845.49,118954.9,38.85225636641809,119564.19000000002,120333.55021571145,118794.82978428858
2025-07-22 23:30:00,118954.9,118954.91,118780.0,118780.0,35.747830864369334,119504.312,120320.63882292302,118687.98517707699
2025-07-22 23:45:00,118780.0,118780.01,118532.96,118614.17,33.05126485638213,119442.80900000001,120329.72540670112,118555.8925932989
2025-07-23 00:00:00,118614.16,118750.07,118576.38,118706.65,35.95281967217119,119368.14199999999,120238.7977702236,118497.48622977639
2025-07-23 00:15:00,118706.64,118913.59,118628.13,118828.93,39.67565083529607,119302.86500000002,120128.5134232285,118477.21657677153
2025-07-23 00:30:00,118828.92,118865.88,118765.17,118810.72,39.30920751175842,119243.70099999997,120031.4837275053,118455.91827249464
2025-07-23 00:45:00,118810.73,118996.01,118740.0,118996.0,44.886740297112304,119195.77999999998,119918.73421326646,118472.8257867335
2025-07-23 01:00:00,118996.01,119006.05,118778.61,118893.43,42.555171852977345,119152.05049999998,119836.01329049285,118468.08770950712
2025-07-23 01:15:00,118893.43,118933.1,118734.22,118756.23,39.59264017267031,119107.33,119771.72587750062,118442.93412249938
2025-07-23 01:30:00,118756.24,118840.0,118665.72,118665.72,37.72674546283421,119049.37,119652.69514653366,118446.04485346633
2025-07-23 01:45:00,118665.72,118752.01,118615.97,118645.04,37.29427791263096,119004.29400000002,119586.64339675072,118421.94460324933
2025-07-23 02:00:00,118645.04,118717.12,118561.0,118561.0,35.51268730599298,118963.36200000001,119549.4968782865,118377.22712171351
2025-07-23 02:15:00,118561.01,118592.39,118424.42,118592.39,36.72849210009024,118919.2125,119476.75078625033,118361.67421374966
2025-07-23 02:30:00,118592.38,118677.09,118420.0,118420.01,33.044116017201475,118862.7985,119381.26904887524,118344.32795112477
2025-07-23 02:45:00,118420.01,118473.26,118329.04,118417.99,33.00233733555672,118809.28699999998,119276.93889759478,118341.63510240518
2025-07-23 03:00:00,118417.99,118528.9,118342.25,118493.12,36.23166684352357,118777.7675,119241.41551027831,118314.11948972169
2025-07-23 03:15:00,118493.11,118592.39,118466.76,118532.36,37.91488532134957,118738.2605,119140.03722174861,118336.4837782514
2025-07-23 03:30:00,118532.36,118582.21,118421.86,118461.65,36.06737658283524,118710.45749999999,119107.97074007518,118312.9442599248
2025-07-23 03:45:00,118461.64,118479.87,118288.2,118350.35,33.3155401048151,118673.4385,119060.15441388395,118286.72258611606
2025-07-23 04:00:00,118350.35,118552.0,118222.71,118552.0,41.95628208864319,118651.63299999999,119013.28630083396,118289.97969916601
2025-07-23 04:15:00,118552.0,118552.0,118319.62,118365.75,37.16605988074745,118622.17549999998,118976.11585664094,118268.23514335902
2025-07-23 04:30:00,118365.74,118392.37,118234.97,118307.83,35.79730418185612,118598.567,118969.81521223023,118227.31878776976
2025-07-23 04:45:00,118307.83,118440.0,118253.35,118423.21,40.4983560988191,118589.019,118967.91463554645,118210.12336445355
2025-07-23 05:00:00,118423.21,118457.86,118205.01,118251.8,36.251582956203556,118566.2765,118968.10847703912,118164.4445229609
2025-07-23 05:15:00,118251.8,118251.81,118000.0,118000.0,31.09342655459976,118524.83,118977.52651092116,118072.13348907884
2025-07-23 05:30:00,118000.01,118179.69,117910.66,118083.52,34.42628423117628,118488.47000000002,118959.90421322623,118017.0357867738
2025-07-23 05:45:00,118083.51,118174.18,118040.0,118040.0,33.51658268942792,118440.67000000001,118889.9122346577,117991.42776534232
2025-07-23 06:00:00,118040.01,118122.57,117844.24,117844.25,29.713310642561026,118388.21100000001,118858.27039883836,117918.15160116166
2025-07-23 06:15:00,117844.25,118290.81,117844.24,118265.81,44.35699993163686,118363.68999999999,118804.66565098344,117922.71434901653
2025-07-23 06:30:00,118265.82,118319.36,118184.64,118280.0,44.77408822028977,118344.40399999998,118764.08019019463,117924.72780980534
2025-07-23 06:45:00,118280.01,118379.74,118280.0,118372.12,47.52409408462913,118330.75799999999,118727.57091030445,117933.94508969552
2025-07-23 07:00:00,118372.13,118439.02,118160.0,118160.01,42.30094210237008,118310.7085,118699.40022382661,117922.01677617338
2025-07-23 07:15:00,118160.01,118619.79,118160.01,118597.12,53.61483793704403,118310.94499999999,118700.32713675039,117921.5628632496
2025-07-23 07:30:00,118597.12,118603.31,118526.01,118562.82,52.740903049573184,118318.0855,118720.23431541452,117915.93668458548
2025-07-23 07:45:00,118562.81,118580.0,118488.13,118538.46,52.091478634834914,118324.10900000001,118735.56415157343,117912.65384842659
2025-07-23 08:00:00,118538.46,118655.0,118421.87,118654.99,54.94925458518454,118332.20249999998,118762.57074510561,117901.83425489436
2025-07-23 08:15:00,118654.99,118655.0,118451.1,118553.63,52.04136680111236,118333.26600000002,118765.70758548446,117900.82441451558
2025-07-23 08:30:00,118553.64,118622.44,118189.58,118249.32,44.43801935068599,118322.64950000001,118752.37939244328,117892.91960755675
2025-07-23 08:45:00,118249.32,118368.0,117799.87,117980.7,39.01879862493622,118304.16700000002,118758.62689680535,117849.70710319468
2025-07-23 09:00:00,117980.69,118199.89,117870.34,118118.91,42.87861530721953,118282.5125,118728.87325136074,117836.15174863925
2025-07-23 09:15:00,118118.91,118118.91,117800.0,118071.0,41.888831519359854,118267.775,118721.57116126663,117813.97883873335
2025-07-23 09:30:00,118071.0,118071.01,117610.0,117610.0,33.80315656324913,118232.8835,118768.86297573705,117696.90402426294
2025-07-23 09:45:00,117610.0,117706.16,117330.0,117381.44,30.64481548514759,118180.795,118824.35348413364,117537.23651586636
2025-07-23 10:00:00,117381.44,117921.43,117301.0,117684.36,38.80549963628204,118152.423,118830.08725374547,117474.75874625452
2025-07-23 10:15:00,117684.37,118084.1,117684.36,118007.85,46.09938529844198,118152.8155,118830.13517405311,117475.49582594688
2025-07-23 10:30:00,118007.85,118039.3,117824.36,117912.49,44.41864008984657,118144.264,118829.14378812081,117459.38421187918
2025-07-23 10:45:00,117912.49,118205.0,117783.28,118204.99,50.393032419910995,118152.5135,118836.14457027944,117468.88242972056
2025-07-23 11:00:00,118204.99,118266.0,117840.0,117840.01,44.0328541740629,118152.30149999999,118836.31734111144,117468.28565888853
2025-07-23 11:15:00,117840.01,118115.14,117823.21,118074.78,48.53261197815719,118142.75000000003,118825.49287031098,117460.00712968908
2025-07-23 11:30:00,118074.78,118273.56,118045.67,118273.55,52.047866948599086,118142.42750000002,118824.91678668182,117459.93821331822
2025-07-23 11:45:00,118273.56,118708.24,118120.26,118567.39,56.75059241769474,118152.19100000002,118852.88866595618,117451.49333404386
2025-07-23 12:00:00,118567.39,118567.39,117910.64,117910.65,45.91276197665321,118139.723,118848.2507683792,117431.19523162079
2025-07-23 12:15:00,117910.65,118047.67,117652.29,117871.87,45.36187567150295,118103.46050000002,118788.48485412142,117418.43614587862
2025-07-23 12:30:00,117871.88,117871.88,117561.23,117771.12,43.88854026238807,118063.8755,118729.36651299677,117398.38448700322
2025-07-23 12:45:00,117771.11,117914.83,117572.86,117712.53,43.013597750670826,118022.579,118667.32649109748,117377.83150890251
2025-07-23 13:00:00,117712.53,117910.36,117469.9,117561.41,40.75670668977162,117967.9,118573.11631656832,117362.68368343166
2025-07-23 13:15:00,117561.42,117851.21,117331.63,117647.23,42.59865790001635,117922.57999999999,118479.37538740956,117365.78461259042
2025-07-23 13:30:00,117647.23,117925.73,117426.91,117859.4,46.98700918694747,117903.084,118439.6911787971,117366.4768212029
2025-07-23 13:45:00,117859.4,118136.46,117682.25,118131.99,52.05814032881386,117910.64849999998,118455.61925184964,117365.67774815032
2025-07-23 14:00:00,118131.99,118268.12,117998.9,118111.57,51.659479957589234,117910.28150000001,118454.70036537077,117365.86263462926
2025-07-23 14:15:00,118111.57,118297.06,118025.71,118191.12,53.1642194156786,117916.2875,118470.23296500137,117362.34203499864
2025-07-23 14:30:00,118191.13,118332.48,118120.15,118200.63,53.35116525649858,117945.81900000002,118494.24845321762,117397.38954678242
2025-07-23 14:45:00,118200.62,118387.85,118200.62,118379.45,56.83969779807471,117995.7195,118510.22612120086,117481.21287879915
2025-07-23 15:00:00,118379.44,118448.34,118319.35,118354.46,56.20709952437461,118029.22449999998,118545.53518629217,117512.9138137078
2025-07-23 15:15:00,118354.46,118459.45,118229.95,118369.1,56.51245145675004,118047.28699999998,118584.20729800005,117510.36670199991
2025-07-23 15:30:00,118369.1,118383.02,118218.12,118274.92,53.90836490506335,118065.40849999999,118607.3486827245,117523.46831727547
2025-07-23 15:45:00,118274.92,118466.69,118274.92,118393.64,56.62187786504241,118074.84099999999,118632.50923283782,117517.17276716215
2025-07-23 16:00:00,118393.64,118498.76,118291.78,118480.75,58.550121287007606,118106.878,118680.29903552664,117533.45696447336
2025-07-23 16:15:00,118480.74,118480.74,117987.01,118041.55,47.166007498352876,118105.21649999998,118679.19222670926,117531.2407732907
2025-07-23 16:30:00,118041.56,118082.24,117559.91,117883.39,43.858900988396606,118085.7085,118661.98972680811,117509.42727319188
2025-07-23 16:45:00,117883.38,118054.91,117786.23,117900.0,44.30060082288893,118052.33899999999,118589.12580512516,117515.55219487482
2025-07-23 17:00:00,117900.0,118109.79,117888.22,118042.3,48.07010089739159,118058.92149999998,118591.81150618463,117526.03149381533
2025-07-23 17:15:00,118042.3,118058.0,117405.53,117559.99,38.547852891762034,118043.32749999998,118614.10586587897,117472.549134121
2025-07-23 17:30:00,117560.0,117968.03,117381.8,117846.21,45.453293328965685,118047.08200000001,118611.60235837912,117482.5616416209
2025-07-23 17:45:00,117846.22,118181.36,117846.22,118181.36,52.223372424419125,118070.52349999998,118616.14821301385,117524.89878698612
2025-07-23 18:00:00,118181.75,118314.01,117937.47,118289.02,54.19027447357399,118106.90400000001,118607.02498261967,117606.78301738035
2025-07-23 18:15:00,118289.03,118612.34,118217.37,118611.04,59.55388471052153,118155.09449999998,118654.49642644741,117655.69257355254
2025-07-23 18:30:00,118611.04,118630.39,118512.5,118577.89,58.79076268927495,118191.019,118703.370602746,117678.667397254
2025-07-23 18:45:00,118577.9,118622.91,118497.77,118568.99,58.573753510838124,118212.86900000002,118749.96303798255,117675.77496201749
2025-07-23 19:00:00,118568.99,118729.81,118568.98,118716.2,61.12951850975671,118243.10049999999,118820.53478448556,117665.66621551441
2025-07-23 19:15:00,118716.2,118716.21,118508.09,118640.57,59.11179815610016,118265.573,118867.62474701545,117663.52125298456
2025-07-23 19:30:00,118640.57,118664.46,118421.86,118571.69,57.25813457992107,118284.126,118899.74557062486,117668.50642937515
2025-07-23 19:45:00,118571.68,118756.0,118478.43,118755.99,60.800206724061965,118302.95300000001,118951.24570081061,117654.6602991894
2025-07-23 20:00:00,118756.0,118802.32,118571.17,118747.99,60.5655791018885,118322.62950000001,118999.250338712,117646.00866128803
2025-07-23 20:15:00,118747.99,119066.61,118680.0,119015.21,65.37242129347524,118354.93500000001,119095.97671703104,117613.89328296899
2025-07-23 20:30:00,119015.2,119138.57,118890.2,119051.83,65.98434502799331,118393.78050000002,119193.12959961749,117594.43140038256
2025-07-23 20:45:00,119051.83,119097.47,118920.0,119060.0,66.12815942669877,118427.09850000001,119277.56208361263,117576.63491638738
2025-07-23 21:00:00,119060.01,119070.21,118836.0,118863.3,59.595310628390855,118446.226,119317.60623563553,117574.84576436447
2025-07-23 21:15:00,118863.3,119029.88,118863.29,118961.02,61.62366330360533,118492.19950000002,119370.32210176995,117614.07689823008
2025-07-23 21:30:00,118961.03,119035.19,118787.32,118991.29,62.25574927463118,118547.5945,119404.63203921235,117690.55696078767
2025-07-23 21:45:00,118991.29,119100.0,118957.21,119094.4,64.40634263365692,118607.31450000001,119441.68309582508,117772.94590417494
2025-07-23 22:00:00,119094.4,119094.4,118898.3,118944.86,59.14310603307311,118652.4425,119456.78317660108,117848.10182339893
2025-07-23 22:15:00,118944.86,118944.87,118808.44,118847.94,55.95172646872987,118716.84,119348.7649429798,118084.91505702019
2025-07-23 22:30:00,118847.94,119047.09,118847.93,119039.38,60.487138770929434,118776.49850000002,119280.77984806971,118272.21715193032
2025-07-23 22:45:00,119039.37,119071.84,118907.79,118960.6,57.84752352322743,118815.46050000002,119244.60876559009,118386.31223440994
2025-07-23 23:00:00,118960.6,119019.33,118894.59,118995.05,58.69635964128909,118850.76200000002,119211.60269607509,118489.92130392494
2025-07-23 23:15:00,118995.06,119250.0,118995.05,119249.99,64.40829164131762,118882.70950000003,119265.47144776772,118499.94755223233
2025-07-23 23:30:00,119249.99,119273.36,118933.09,118933.1,54.34755178486454,118900.47,119257.07878031803,118543.86121968197
2025-07-23 23:45:00,118933.09,118933.09,118466.71,118488.92,43.97802360797476,118896.46649999998,119269.29969671255,118523.63330328741
2025-07-24 00:00:00,118488.92,118610.25,118184.88,118575.0,46.123417275965906,118889.4065,119280.52560985135,118498.28739014865
2025-07-24 00:15:00,118575.0,118575.0,118250.07,118279.99,40.41160609710133,118871.37749999999,119333.5114114098,118409.24358859018
2025-07-24 00:30:00,118279.99,118319.91,117873.18,117873.83,34.142656593362446,118836.48449999999,119460.78839210619,118212.1806078938
2025-07-24 00:45:00,117873.83,118050.25,117830.0,117941.86,35.93530623616023,118795.778,119531.91793195857,118059.63806804144
2025-07-24 01:00:00,117941.86,117953.72,117620.0,117621.8,31.579997771272133,118739.4685,119636.35594587657,117842.58105412344
2025-07-24 01:15:00,117621.81,117800.0,117500.0,117589.57,31.170310672530817,118668.1865,119684.71452891559,117651.6584710844
2025-07-24 01:30:00,117589.57,117899.33,117553.15,117894.84,39.21395051817021,118610.33699999998,119663.95907160064,117556.71492839933
2025-07-24 01:45:00,117894.84,117894.84,117500.0,117604.55,35.02256688737569,118537.56450000001,119655.96436494058,117419.16463505944
2025-07-24 02:00:00,117604.54,117799.97,117582.06,117740.01,38.33479815858806,118481.4,119640.79569024562,117322.00430975437
2025-07-24 02:15:00,117740.01,117851.21,117500.0,117803.06,39.87118110651099,118423.50200000001,119596.87816099194,117250.12583900808
2025-07-24 02:30:00,117803.06,117855.0,117450.0,117450.0,34.6631303237063,118346.4375,119562.21727148627,117130.65772851373
2025-07-24 02:45:00,117450.01,117603.65,117380.03,117466.81,35.097819948136774,118265.058,119487.551062616,117042.56493738401
2025-07-24 03:00:00,117466.81,118008.92,117103.1,118008.92,47.27944693526074,118218.26100000001,119404.1887526377,117032.33324736233
2025-07-24 03:15:00,118008.92,118150.0,117892.75,118134.83,49.643509447687194,118182.60550000002,119333.01081705105,117032.20018294899
2025-07-24 03:30:00,118134.84,118260.0,117917.17,118255.7,51.87449756383433,118143.42149999998,119225.80170237402,117061.04129762594
2025-07-24 03:45:00,118255.7,118473.62,118120.18,118416.21,54.742010058258415,118116.202,119140.85309707857,117091.55090292144
2025-07-24 04:00:00,118416.21,118800.0,118224.76,118728.83,59.76984586079584,118102.89099999999,119087.66965112739,117118.11234887259
2025-07-24 04:15:00,118728.82,118728.83,118523.83,118646.36,57.941168888353296,118072.70950000003,118945.66413088258,117199.75486911747
2025-07-24 04:30:00,118646.36,118782.35,118565.57,118633.74,57.65049505039804,118057.7415,118879.96428329617,117235.51871670384
2025-07-24 04:45:00,118633.73,118811.09,118633.73,118775.28,60.06997902916607,118072.05950000002,118932.88445601564,117211.23454398439
2025-07-24 05:00:00,118775.29,118814.47,118626.35,118653.44,57.04853673209127,118075.98150000002,118946.59559614785,117205.3674038522
2025-07-24 05:15:00,118653.44,118708.27,118486.17,118609.22,55.94862018427746,118092.443,118989.90037862268,117194.98562137732
2025-07-24 05:30:00,118609.23,118669.93,118421.86,118572.91,55.0107239739673,118127.397,119042.3581996387,117212.4358003613
2025-07-24 05:45:00,118572.92,118572.92,118300.53,118507.08,53.26727916289915,118155.65800000001,119080.81004198245,117230.50595801757
2025-07-24 06:00:00,118507.07,118648.53,118304.57,118350.79,49.274501710647776,118192.1075,119087.20887036834,117297.00612963166
2025-07-24 06:15:00,118350.79,118385.65,118115.13,118125.08,44.12989927028466,118218.883,119071.30719193984,117366.45880806017
2025-07-24 06:30:00,118125.08,118141.92,117955.59,118116.03,43.931841698571375,118229.9425,119070.92569103016,117388.95930896985
2025-07-24 06:45:00,118116.03,118407.07,118080.03,118373.99,50.7209029638513,118268.4145,119060.41142493044,117476.41757506956
2025-07-24 07:00:00,118374.0,118695.07,118297.56,118675.23,57.233342440057115,118315.17550000001,119087.03706252224,117543.31393747778
2025-07-24 07:15:00,118674.48,118739.13,118597.11,118627.04,55.959304854482916,118356.3745,119102.01535020824,117610.73364979177
2025-07-24 07:30:00,118627.04,118652.2,118576.29,118640.0,56.24142174761862,118415.8745,119043.25398284852,117788.4950171515
2025-07-24 07:45:00,118639.99,118728.61,118600.0,118600.0,55.06889974835282,118472.53399999999,118927.94543448123,118017.12256551874
2025-07-24 08:00:00,118600.0,118728.33,118500.0,118572.58,54.2342003648127,118500.71699999999,118904.74261914345,118096.69138085653
