timestamp,open,high,low,close
2025-02-20 04:00:00,96867.92,97384.03,96801.61,97207.92
2025-02-20 08:00:00,97207.93,98062.15,96799.42,96903.77
2025-02-20 12:00:00,96903.76,98518.0,96888.0,98422.8
2025-02-20 16:00:00,98422.8,98711.36,98000.0,98305.0
2025-02-20 20:00:00,98305.01,98505.0,98084.06,98141.99
2025-02-21 00:00:00,98141.99,98610.17,98117.73,98179.76
2025-02-21 04:00:00,98179.77,98896.81,98111.11,98629.3
2025-02-21 08:00:00,98629.31,99475.0,97177.31,98104.04
2025-02-21 12:00:00,98104.04,98757.0,95247.15,95285.11
2025-02-21 16:00:00,95285.11,96202.68,94871.95,96181.98
2025-02-21 20:00:00,96181.99,96455.97,95770.49,96299.07
2025-02-22 00:00:00,96299.08,96578.99,96273.85,96288.09
2025-02-22 04:00:00,96288.09,96611.53,96151.0,96580.0
2025-02-22 08:00:00,96580.0,96980.0,96485.37,96592.0
2025-02-22 12:00:00,96592.01,96823.53,96345.49,96639.99
2025-02-22 16:00:00,96640.0,96700.0,96472.22,96551.01
2025-02-22 20:00:00,96551.01,96650.0,96355.17,96414.0
2025-02-23 00:00:00,96414.0,96558.01,96143.99,96508.85
2025-02-23 04:00:00,96508.85,96508.86,96083.33,96115.99
2025-02-23 08:00:00,96115.99,96158.5,95414.25,95436.18
2025-02-23 12:00:00,95436.19,95876.0,95227.94,95755.99
2025-02-23 16:00:00,95756.0,96332.44,95522.78,96258.0
2025-02-23 20:00:00,96258.0,96500.0,95311.0,95433.21
2025-02-24 00:00:00,95433.21,95945.0,95078.01,95872.02
2025-02-24 04:00:00,95872.02,96177.18,95355.0,95821.45
2025-02-24 08:00:00,95821.45,96095.32,93817.06,94323.95
2025-02-24 12:00:00,94323.95,95194.59,93666.22,93943.51
2025-02-24 16:00:00,93943.52,94571.43,91349.26,91552.88
2025-02-24 20:00:00,91552.88,92540.69,90912.01,92153.93
2025-02-25 00:00:00,92153.93,92327.88,88200.0,89320.01
2025-02-25 04:00:00,89320.01,90000.0,86888.1,89239.39
2025-02-25 08:00:00,89239.39,89544.4,86050.99,87231.26
2025-02-25 12:00:00,87231.63,88065.45,86157.69,87947.25
2025-02-25 16:00:00,87947.24,89460.17,87622.64,88680.4
2025-02-25 20:00:00,88680.39,89414.15,88148.48,88900.0
2025-02-26 00:00:00,88900.01,89245.29,88392.45,88720.02
2025-02-26 04:00:00,88720.01,89314.45,88138.0,88616.8
2025-02-26 08:00:00,88616.8,88674.0,85418.72,87567.53
2025-02-26 12:00:00,87567.53,87806.62,83418.0,83856.99
2025-02-26 16:00:00,83856.98,85400.0,82256.01,84250.09
2025-02-26 20:00:00,84250.09,85466.55,84026.96,85226.32
2025-02-27 00:00:00,85226.32,86737.0,84694.29,86272.01
2025-02-27 04:00:00,86272.01,87078.46,85846.87,86698.6
2025-02-27 08:00:00,86698.6,86795.9,84640.75,85500.84
2025-02-27 12:00:00,85500.84,85691.51,83614.75,84113.98
2025-02-27 16:00:00,84113.98,84927.84,82716.49,84708.58
2025-02-27 20:00:00,84708.57,84892.85,79532.0,80452.44
2025-02-28 00:00:00,80452.89,80969.69,78820.06,79204.59
2025-02-28 04:00:00,79204.6,80854.46,78258.52,80513.38
2025-02-28 08:00:00,80512.97,84425.89,80075.47,84005.05
2025-02-28 12:00:00,84005.05,85120.0,83196.71,84449.99
2025-02-28 16:00:00,84450.0,84795.03,83600.0,84349.94
2025-02-28 20:00:00,84349.95,85678.11,83824.78,85330.84
2025-03-01 00:00:00,85330.83,86558.0,84740.15,84740.15
2025-03-01 04:00:00,84740.16,85508.79,84382.62,84632.79
2025-03-01 08:00:00,84632.79,84943.08,84334.39,84800.0
2025-03-01 12:00:00,84800.01,85591.84,84700.0,85485.41
2025-03-01 16:00:00,85485.41,86262.74,85285.88,86064.53
2025-03-01 20:00:00,86064.54,86498.0,85611.79,85873.07
2025-03-02 00:00:00,85873.06,86589.97,85531.87,86232.42
2025-03-02 04:00:00,86232.42,86263.23,85633.13,86105.89
2025-03-02 08:00:00,86105.88,88673.09,85050.6,87427.99
2025-03-02 12:00:00,87428.0,95000.0,87278.51,93522.0
2025-03-02 16:00:00,93522.01,94883.51,93502.0,94270.0
2025-03-02 20:00:00,94269.99,94416.46,92433.5,92709.98
2025-03-03 00:00:00,92709.98,93361.46,91181.0,92363.58
2025-03-03 04:00:00,92363.58,92917.99,91142.0,92739.99
2025-03-03 08:00:00,92740.0,93721.37,89117.0,90035.37
2025-03-03 12:00:00,90035.38,91000.0,85555.45,85606.0
2025-03-03 16:00:00,85606.01,87038.46,85117.11,86220.61
2025-03-03 20:00:00,86221.16,86807.98,82464.84,83983.72
2025-03-04 00:00:00,83983.73,84581.6,83140.0,83186.4
2025-03-04 04:00:00,83186.4,84373.84,83040.29,83937.94
2025-03-04 08:00:00,83937.93,84977.65,81500.0,82985.06
2025-03-04 12:00:00,82985.05,88487.91,82013.11,88206.19
2025-03-04 16:00:00,88206.19,88967.52,86582.27,87281.98
2025-03-04 20:00:00,87281.98,87888.88,86334.53,86843.4
2025-03-05 00:00:00,86843.4,87727.27,86722.81,87619.49
2025-03-05 04:00:00,87619.49,90660.0,87600.0,89814.26
2025-03-05 08:00:00,89814.26,90933.82,87926.06,88344.25
2025-03-05 12:00:00,88344.25,90475.3,87600.0,89750.0
2025-03-05 16:00:00,89750.0,91000.0,89677.8,90606.01
2025-03-05 20:00:00,90606.0,92025.0,89986.73,91605.01
2025-03-06 00:00:00,91605.02,92810.64,91265.96,91346.48
2025-03-06 04:00:00,91346.49,91667.5,90613.17,91350.0
2025-03-06 08:00:00,91350.0,91457.03,89117.68,90820.69
2025-03-06 12:00:00,90820.69,91066.44,87836.0,88526.18
2025-03-06 16:00:00,88526.23,90781.2,88461.22,89931.89
2025-03-06 20:00:00,89931.88,91283.02,84667.03,86991.25
2025-03-07 00:00:00,86991.26,88612.96,86857.14,88365.18
2025-03-07 04:00:00,88365.19,89704.0,87985.3,88966.96
2025-03-07 08:00:00,88966.96,91100.0,88022.47,88457.99
2025-03-07 12:00:00,88457.99,89023.41,86554.77,87820.1
2025-03-07 16:00:00,87820.09,88511.0,85573.07,86801.75
2025-03-07 20:00:00,86801.74,86897.25,85218.47,85919.12
2025-03-08 00:00:00,85919.12,86662.0,85653.66,86197.14
2025-03-08 04:00:00,86197.14,86450.01,85762.72,85955.88
2025-03-08 08:00:00,85955.89,86627.51,85808.82,86400.0
2025-03-08 12:00:00,86400.0,86500.0,85661.76,86233.52
2025-03-08 16:00:00,86233.52,86500.0,85852.12,86222.45
2025-03-08 20:00:00,86222.46,86500.0,85939.85,86115.71
2025-03-09 00:00:00,86115.71,86158.83,85809.48,86004.61
