timestamp,open,high,low,close,chg,chg_pct,stoch_k,stoch_d,stoch_k2,stoch_d2,stoch_k3,stoch_d3,stoch_k4,stoch_d4
2025-01-15 03:10:00,97200.0,97238.96,97134.48,97160.87,-39.120000000009895,-0.04,78.8183740541641,85.97666006462714,78.8183740541641,85.97666006462714,,,,
2025-01-15 03:15:00,97160.87,97353.48,97160.87,97329.63,168.7600000000093,0.17,95.13563124617762,87.57966813621574,95.2488146938142,87.61739595209461,,,,
2025-01-15 03:20:00,97329.62,97487.43,97293.89,97451.42,121.7899999999936,0.13,93.34331558710528,89.09910696248234,94.33742707530779,89.46820527442871,,,,
2025-01-15 03:25:00,97451.42,97566.32,97423.74,97539.57,88.15000000000873,0.09,95.54782550804721,94.67559078044337,96.2577991662237,95.28134697844855,,,,
2025-01-15 03:30:00,97539.57,97600.31,97483.02,97483.03,-56.54000000000815,-0.06,79.78175047839048,89.55763052451432,84.33781600138897,91.64434741430682,,,,
2025-01-15 03:35:00,97483.03,97483.03,97348.14,97367.93,-115.10000000000582,-0.12,54.423676623451705,76.5844175366298,68.96676059347426,83.18745858702898,,,,
2025-01-15 03:40:00,97367.93,97367.93,97250.0,97250.0,-117.92999999999302,-0.12,29.20742058038959,54.47094922741059,52.476496683082296,68.59369109264851,,,,
2025-01-15 03:45:00,97250.0,97324.9,97181.85,97228.75,-21.25,-0.02,20.236996329133746,34.62269784432501,43.17264162486241,54.87196630047299,,,,
2025-01-15 03:50:00,97228.75,97261.38,97173.32,97223.76,-4.990000000005239,-0.01,19.16579009509875,22.870069001540696,40.683973409784286,45.44437057257633,,,,
2025-01-15 03:55:00,97223.76,97341.04,97223.76,97301.35,77.59000000001106,0.08,31.96795922082872,23.79024854835374,48.46139259055015,44.10600254173227,,,,
2025-01-15 04:00:00,97301.35,97462.82,97224.7,97405.64,104.2899999999936,0.11,54.408768355230215,35.180839223719225,61.81967952615372,50.32168184216272,,,,
2025-01-15 04:05:00,97405.64,97415.57,97334.82,97350.33,-55.30999999999767,-0.06,41.455303402889676,42.61067699298287,49.482661062161974,53.25457772628861,,,,
2025-01-15 04:10:00,97350.32,97390.27,97308.62,97342.44,-7.889999999999418,-0.01,39.607484952808974,45.15718557030962,44.642895476891916,51.9817453550692,,,,
2025-01-15 04:15:00,97342.44,97342.44,97153.48,97171.87,-170.57000000000698,-0.18,5.580336822940147,28.88104172621293,8.026533284674512,34.050696607909465,49.61367030847532,,,
2025-01-15 04:20:00,97171.88,97260.0,97163.2,97180.47,8.60000000000582,0.01,8.725027477857463,17.970949751202195,6.040328536581056,19.569919099382492,50.625066152344715,,,
2025-01-15 04:25:00,97180.47,97487.42,97180.46,97487.42,306.9499999999971,0.32,100.0,38.10178810026587,74.73535796611709,29.600739929124217,86.72366548670487,,,
2025-01-15 04:30:00,97487.42,97500.0,97410.23,97466.23,-21.19000000000233,-0.02,90.25453076301406,66.32651941362384,69.99306223843493,50.2562495803777,84.23163316907926,67.79850877915104,,
2025-01-15 04:35:00,97466.22,97524.0,97439.22,97448.01,-18.220000000001164,-0.02,79.49098564179953,89.91517213493786,65.91544882841298,70.21462301098833,80.59303999898032,75.54335120177728,,
2025-01-15 04:40:00,97448.0,97448.01,97343.96,97386.77,-61.23999999999069,-0.06,62.962863003348154,77.56945980272057,62.962863003348154,66.29045802339868,72.78947972017374,81.08445459373455,,
2025-01-15 04:45:00,97386.77,97386.78,97243.12,97247.33,-139.44000000000233,-0.14,25.329266976142932,55.92770520709687,25.329266976142932,51.402526269301354,52.861206447563866,72.6188398339493,,
2025-01-15 04:50:00,97247.33,97294.63,97237.97,97253.14,5.809999999997672,0.01,26.89733347727583,38.3964878189223,26.89733347727583,38.3964878189223,53.63710420533923,64.9702075930143,,
2025-01-15 04:55:00,97253.14,97253.15,97184.61,97202.26,-50.88000000000466,-0.05,13.165281226384081,21.797293893267618,13.165281226384081,21.797293893267618,46.84232315273512,56.53252838145299,,
2025-01-15 05:00:00,97202.27,97258.31,97158.4,97204.42,2.1600000000034925,0.0,12.587527352298507,17.55004735198614,13.74824570873415,17.93695347079802,47.13078083893102,50.117853661142306,,
2025-01-15 05:05:00,97204.43,97288.52,97188.0,97229.1,24.680000000007567,0.03,19.338074398252328,15.030294325644972,20.40915470150304,15.774227212207089,50.42667699416501,49.50922129779259,,
2025-01-15 05:10:00,97229.11,97366.11,97223.37,97325.01,95.90999999998894,0.1,45.57166301969309,25.83242159008131,46.294397063585485,26.81726582460756,63.23499953259121,51.90869512960559,,
2025-01-15 05:15:00,97325.01,97358.57,97282.51,97306.75,-18.25999999999476,-0.02,40.5771334792132,35.16229029905287,41.36618806002439,36.023246608370975,60.796463722439796,55.397230272031756,,
2025-01-15 05:20:00,97306.75,97325.57,97178.13,97178.13,-128.61999999999534,-0.13,6.8126100618108625,30.98713552023905,6.652812263847689,31.437799129152523,43.61987687130323,54.51950428012481,,
2025-01-15 05:25:00,97178.13,97178.13,96889.14,96889.15,-288.9800000000105,-0.3,0.0020094847670527535,15.797251008597039,0.001575150426040592,16.006858491432705,5.027977724655694,43.16982946274749,,
2025-01-15 05:30:00,96889.14,97001.08,96889.14,96955.14,65.99000000000524,0.07,13.837348260896878,6.883989269158264,10.395992817314044,5.6834600771959245,13.84062712837699,30.821236361693927,,
2025-01-15 05:35:00,96955.14,97009.7,96883.96,96982.4,27.25999999999476,0.03,20.41688271284641,11.418746819503447,15.380288731952497,8.592618899897527,17.4810699643427,19.992387922169655,,
2025-01-15 05:40:00,96982.4,97054.23,96952.94,97054.22,71.82000000000698,0.07,35.31266203463586,23.188964336126386,26.60146240859891,17.459247985955148,27.072288030341713,15.855490711929274,,
2025-01-15 05:45:00,97054.23,97054.23,96904.01,96928.29,-125.93000000000757,-0.13,9.194234159491389,21.64125963565789,7.859232337556619,16.613661159369343,10.254937834696896,17.162230739439575,,
2025-01-15 05:50:00,96928.29,96928.29,96824.0,96847.0,-81.2899999999936,-0.08,4.242681374628761,16.249859189585337,4.086854543516125,12.849183096557217,2.962733959371909,14.442757447188304,,
2025-01-15 05:55:00,96846.99,96852.51,96766.57,96816.47,-30.529999999998836,-0.03,8.42905405405307,7.288656529391074,8.32304766987936,6.756378183650701,5.985079281310089,11.568759776430152,7.8171490397621275,
2025-01-15 06:00:00,96816.47,96900.0,96721.39,96873.42,56.94999999999709,0.06,25.163030884835138,12.611588771172324,23.580779253008835,11.996893822134773,17.297364947890493,9.125029005817346,17.297364947890493,
2025-01-15 06:05:00,96873.41,96967.73,96873.41,96936.44,63.020000000004075,0.07,47.08367999299392,26.89192164396071,33.3555652066017,21.753130709829964,24.467528330223836,12.678176629699081,24.467528330223836,
2025-01-15 06:10:00,96936.45,97011.39,96891.49,96891.49,-44.94999999999709,-0.05,51.10563634178813,41.117449073205734,26.383546345701316,27.773296935103954,19.353297228417393,16.775817446960453,19.353297228417393,
2025-01-15 06:15:00,96891.16,96932.39,96842.08,96922.5,31.00999999999476,0.03,60.42242518928094,52.870580508021,31.193386276212962,30.310832609505326,22.881490920675486,20.999920356801802,22.881490920675486,
2025-01-15 06:20:00,96922.51,97040.68,96922.5,97016.37,93.86999999999534,0.1,88.62516524456166,66.71774225854358,46.294610628078786,34.62384774999769,33.56164383561604,25.065990078733186,33.56164383561604,
2025-01-15 06:25:00,97016.37,97100.0,97016.36,97072.01,55.63999999999942,0.06,92.60716832624463,80.55158625336242,58.0323744579415,45.173457120744416,39.892140354070456,28.922143084694845,39.892140354070456,
2025-01-15 06:30:00,97072.01,97136.28,97052.01,97115.77,43.76000000000931,0.05,95.056521005569,92.09628485879178,86.34671804527743,63.5579010437659,44.87097801847784,35.301563282209955,44.87097801847784,
2025-01-15 06:35:00,97115.77,97129.79,97062.62,97086.24,-29.529999999998836,-0.03,87.9389717756529,91.86755370248885,87.9389717756529,77.43935475962394,41.51117280298622,39.95898375278764,41.51117280298622,
2025-01-15 06:40:00,97086.24,97086.24,96978.44,97006.8,-79.44000000000233,-0.08,68.79172792788543,83.92907356970245,68.79172792788543,81.02580591627192,32.47280753652256,39.686774678014274,32.47280753652256,28.412557301464243
2025-01-15 06:45:00,97006.81,97054.14,96984.55,96984.56,-22.24000000000524,-0.02,48.429639700882845,68.38677980147372,63.43127093928478,73.38732354760769,29.942429345105218,37.199346925772964,29.942429345105218,30.625085331998555
2025-01-15 06:50:00,96984.55,97008.44,96964.13,97007.22,22.660000000003492,0.02,56.13188307273999,57.784416900502755,68.89295957964814,67.03865281560611,35.61256400991783,34.88474342363296,32.52059345560487,32.14740818276999
2025-01-15 06:55:00,97007.21,97007.22,96889.14,96933.59,-73.63000000000466,-0.08,31.104690686606276,45.22207115340971,51.14608691460324,61.15677247784538,26.438743599007854,31.116636122638365,24.143266736448997,32.11498202339251
2025-01-15 07:00:00,96933.59,96942.37,96873.3,96873.3,-60.2899999999936,-0.06,0.0,29.07885791978209,36.614524331751475,52.217856942000935,18.927000660346042,27.730184403594237,17.283711828153166,31.908023483366087
2025-01-15 07:05:00,96873.3,96918.92,96745.13,96746.6,-126.69999999999709,-0.13,0.37581490476829504,10.493501863791527,6.07630938321156,31.27897354318875,3.1410024794117173,21.02982768717086,2.8682929049295103,29.906703681791488
2025-01-15 07:10:00,96746.6,96808.71,96668.12,96798.37,51.76999999998952,0.05,27.821684894053107,9.399166599607138,27.821684894053107,23.504172869672036,15.218254895546021,15.93125040857791,13.972473422800038,27.94778664050989
2025-01-15 07:15:00,96798.37,96806.0,96600.01,96617.38,-180.9899999999907,-0.19,3.2787194684604803,10.492073089093966,3.239040035804681,12.379011437689774,1.879890475006201,9.791537127577497,1.7364790562840993,24.13222051073125
2025-01-15 07:20:00,96617.38,96687.79,96521.0,96580.48,-36.90000000000873,-0.04,10.522963696835923,13.874456019783175,9.667143414379801,13.575956114745855,5.930209371883941,6.5423393054619705,5.51092827825148,20.196215536708614
2025-01-15 07:25:00,96580.48,96658.78,96538.79,96641.12,60.63999999999942,0.06,22.53066736691966,12.110783510738692,19.522818879208746,10.809667443131067,11.976071784645598,8.75110663177044,11.129332629179347,17.158031519327928
2025-01-15 07:30:00,96641.11,96726.34,96552.0,96667.21,26.09000000001106,0.03,29.99548662399592,21.01637256258384,23.763164738006548,17.651042343865022,14.577268195414398,8.590859956737535,13.546617746523864,15.265412540328057
2025-01-15 07:35:00,96667.21,96735.3,96578.32,96722.94,55.729999999995925,0.06,41.53263954588496,31.352931178933517,32.82082954102241,25.36893771941256,20.133599202393054,13.154287138584248,18.710101824313938,14.14217978824893
2025-01-15 07:40:00,96722.94,96731.14,96685.21,96686.98,-35.9600000000064,-0.04,39.39055936587744,36.97289517858611,27.263916950015222,27.94930374301472,16.54835493519401,15.808823529411764,15.37834357135543,12.427954799823988
2025-01-15 07:45:00,96686.99,96781.9,96653.31,96684.68,-2.3000000000029104,-0.0,41.133896260553314,40.68569839077191,28.957610926330673,29.680785805789426,16.319042871385147,16.894566301096653,15.16524446173883,11.53015257235297
2025-01-15 07:50:00,96684.69,96748.9,96675.17,96717.11,32.43000000000757,0.03,68.16238573563527,49.562280454022016,36.783959185204786,31.001829020516883,19.552342971086798,18.138334995014752,18.169941907329775,11.618775580270631
2025-01-15 07:55:00,96717.12,96781.9,96697.39,96762.18,45.06999999999243,0.05,84.62456140350632,64.64028113323165,49.478910224846516,38.40682677879398,26.016979320610822,19.609180024569195,22.345757937941233,13.566522083571803
2025-01-15 08:00:00,96762.19,96768.0,96629.48,96700.0,-62.179999999993015,-0.06,68.60866232273055,73.79853648729072,36.81461067006696,41.02582669337275,20.674998267458275,20.64084085763526,16.58466983535781,13.82774172482758
2025-01-15 08:05:00,96700.0,96795.14,96660.83,96697.21,-2.789999999993597,-0.0,61.79832260581596,71.67718211068429,41.818354415361405,42.703958436758285,20.85054016636962,21.77371518138138,16.326171350215116,15.286710954220684
2025-01-15 08:10:00,96697.21,96697.22,96619.82,96627.83,-69.38000000000466,-0.07,31.187793041047104,53.86492598986454,26.84710494571829,35.160023343715544,12.640957981801384,20.045868934060024,9.897990382744714,15.725417164670006
2025-01-15 08:15:00,96627.82,96639.24,96559.46,96559.47,-68.36000000000058,-0.07,0.00424304140986151,30.99678622942432,13.371102846616491,27.345520735898717,4.552070144715024,14.679641640086075,3.5643142378001915,14.96891532553209
2025-01-15 08:20:00,96559.47,96646.77,96539.77,96610.26,50.7899999999936,0.05,27.60308571875787,19.598373933738287,31.319298245612195,23.845835345982312,10.561938682537741,12.151376743855941,8.27009848884889,14.441263399764594
2025-01-15 08:25:00,96610.26,96619.43,96540.68,96591.96,-18.29999999998836,-0.02,20.437012961586436,16.014780573918063,25.884584518861367,23.524995203696676,8.396540095372952,9.037876726106775,6.574570790598304,13.227710296393031
2025-01-15 08:30:00,96591.97,96662.81,96575.51,96628.64,36.679999999993015,0.04,34.80048556995613,27.61352808343349,35.04973668812318,30.751206484198907,12.851463161287835,9.090503020978389,10.731804586241218,12.763056397881607
2025-01-15 08:35:00,96628.64,96918.77,96609.87,96910.84,282.1999999999971,0.29,97.90765171503759,51.04838341552673,97.90765171503759,52.9473243073407,48.45321103197896,20.065788242794373,38.86739780657991,15.133271732365717
2025-01-15 08:40:00,96910.83,97194.35,96900.23,97096.91,186.07000000000698,0.19,85.11411897705368,72.6074187540158,85.11411897705368,72.69050246007147,85.52907106259724,38.80757133780925,57.41874376869426,19.058151918502166
2025-01-15 08:45:00,97096.91,97096.91,96903.47,96903.47,-193.44000000000233,-0.2,55.56234532066304,79.52803867091812,55.56234532066304,79.5280386709181,56.80106928046304,50.90870363408177,38.13260219341986,20.636836344050028
2025-01-15 08:50:00,96903.48,96940.78,96900.23,96932.8,29.330000000001746,0.03,60.04308105961041,66.90651511910905,60.04308105961041,66.90651511910903,61.15690205687969,62.98506335797973,41.05682951146589,23.084052311660834
2025-01-15 08:55:00,96932.8,97000.0,96910.51,96942.93,10.129999999990105,0.01,61.59063827186713,59.06535488404686,61.59063827186713,59.06535488404685,62.66132026434831,66.53709066607207,42.06679960119571,25.658115136758898
2025-01-15 09:00:00,96942.92,97075.6,96926.41,97061.38,118.45000000001164,0.12,79.68621100553014,67.10664344566923,79.68621100553014,67.1066434456692,80.25246899829212,65.21794014999578,53.87637088733845,30.055953187218268
2025-01-15 09:05:00,97061.38,97061.39,96924.68,96987.66,-73.72000000000116,-0.08,68.3800694540061,69.88563957713446,68.42402762076419,69.90029229938715,69.30422514294193,68.3437291156155,46.526420737786985,34.35216383721695
2025-01-15 09:10:00,96987.66,97045.82,96940.47,96944.34,-43.320000000006985,-0.04,59.60021976601305,69.22216674184976,61.80604356992138,69.97209406540522,62.87072102175583,68.77218385683454,42.20737786640045,37.7458917749721
2025-01-15 09:15:00,96944.33,97077.05,96852.38,97014.03,69.69000000000233,0.07,69.14864494935605,65.70964472312507,72.4525650035127,67.56087873139941,73.2204648399784,71.41197000074206,49.15553339980048,42.00398803589232
2025-01-15 09:20:00,97014.06,97244.67,97014.06,97224.68,210.64999999999418,0.22,94.90427999693962,74.55104823743625,97.16413675698604,77.14091511014003,97.23769121284491,75.65827555438027,70.15752741774607,47.9465603190428
2025-01-15 09:25:00,97224.68,97333.0,97224.68,97286.61,61.93000000000757,0.06,90.34788398318841,84.80026964316137,94.15175926276116,87.92282034108662,94.28694581280796,81.90395572184677,76.33200398803595,51.69302093718841
2025-01-15 09:30:00,97286.6,98692.04,97276.91,98561.7,1275.0899999999965,1.31,92.91499516214968,92.72238638075925,93.94150676781216,95.08580092918645,93.99642567617377,89.68538188545125,93.99642567617377,55.350789127936366
2025-01-15 09:35:00,98561.7,98627.18,98079.27,98484.0,-77.69999999999709,-0.08,88.69138862615947,90.65142259049918,90.17070393521502,92.75465665526276,90.41749576239985,93.98463961605663,90.41749576239985,60.57927848483437
2025-01-15 09:40:00,98484.0,98590.06,98250.0,98511.99,27.99000000000524,0.03,90.21286542078485,90.60641640303133,91.35277138754336,91.82166069685684,91.70673962709168,92.60190171961833,91.70673962709168,65.64426949639694
2025-01-15 09:45:00,98512.0,99073.39,98504.0,98939.61,427.61999999999534,0.43,93.97661424306963,90.96028943000465,93.97661424306963,91.83336318860933,94.75863798244004,92.71982476202633,94.75863798244004,70.91345333452136
2025-01-15 09:50:00,98939.61,99049.5,98742.06,98769.71,-169.89999999999418,-0.17,86.3269413465048,90.17214033678643,86.3269413465048,90.5521089923726,88.1021317275184,91.24625127486249,88.1021317275184,74.33602941853937
2025-01-15 09:55:00,98769.72,98973.0,98769.72,98964.0,194.2899999999936,0.2,95.0747632833711,91.79277295764852,95.0747632833711,91.7927729576485,95.71421295334963,92.57043057259993,95.71421295334963,79.25480864009563
2025-01-15 10:00:00,98963.99,99451.0,98937.72,99250.84,286.8399999999965,0.29,91.78642067510881,91.06270843499492,92.2974501850981,91.23305160499132,93.16860068259373,92.93589583647545,93.16860068259373,84.35093092171495
2025-01-15 10:05:00,99250.85,99339.31,99043.1,99146.54,-104.30000000000291,-0.11,86.32451758956459,91.06190051601486,88.28378139166146,91.88533162004354,89.6088737201363,91.64845477089952,89.6088737201363,88.39626495374854
2025-01-15 10:10:00,99146.54,99146.54,98800.35,98942.95,-203.5899999999965,-0.21,76.63160218758176,84.91418015075173,80.44923844194211,87.01015667290055,82.6604095563139,90.28802422809838,82.6604095563139,89.64655316760532
2025-01-15 10:15:00,98942.95,98964.0,98613.99,98836.0,-106.94999999999709,-0.11,55.166104116699216,72.7074079646152,76.33359244522089,81.68887075960815,79.01023890784982,86.11203071672344,79.01023890784982,89.91437665958671
2025-01-15 10:20:00,98836.0,99138.0,98836.0,99105.37,269.36999999999534,0.27,71.22148209825107,67.67306280084402,86.69947895421396,81.16076994712564,88.20375426621145,84.87081911262787,88.20375426621145,89.33510951859049
2025-01-15 10:25:00,99105.37,99153.66,98729.41,98729.41,-375.95999999999185,-0.38,23.802534318902165,50.06337351128416,70.38950487086281,77.80752542343255,75.37235494880558,81.31168941979519,75.37235494880558,87.83059543723105
2025-01-15 10:30:00,98729.41,99090.4,98671.56,98928.25,198.8399999999965,0.2,37.545549037645515,44.18985515159958,76.51954795357368,77.86951059288349,82.15870307167235,81.1862627986348,82.15870307167235,86.87579178168912
2025-01-15 10:35:00,98928.25,98995.31,98644.78,98956.0,27.75,0.03,40.860921613839366,34.06966832346235,77.23185332713913,74.71363538385852,83.10580204778157,82.21015358361774,83.10580204778157,85.71050818822327
2025-01-15 10:40:00,98956.89,99033.96,98802.0,98993.11,37.11000000000058,0.04,45.29456039951706,41.23367701700065,66.61952425039908,73.4569751770373,84.27688937267578,81.22843736023383,84.37235494880548,85.33753051035198
2025-01-15 10:45:00,98993.1,99171.96,98831.45,99079.59,86.47999999999593,0.09,64.19235647714059,50.11594616349901,69.07493755203967,70.97543837652596,87.2421622475722,84.19588918492548,87.32389078498282,84.4984982935153
2025-01-15 10:50:00,99079.6,99350.0,98960.03,99308.51,228.91999999999825,0.23,94.36284833086432,67.94992173584066,84.95353748679987,73.54933309641287,95.10550523318304,87.43258972530315,95.13686006825921,84.69532423208184
2025-01-15 10:55:00,99308.51,99499.0,99214.23,99434.41,125.90000000000873,0.13,92.7017773810469,83.75232739635061,92.7017773810469,82.24341747329548,97.81733761823189,91.11047361791572,97.8310946944259,85.51754632951081
2025-01-15 11:00:00,99434.8,99696.0,99419.97,99568.38,133.97000000000116,0.13,87.85982001864546,91.64148191018556,88.20528460919992,88.62019982568222,95.95656843766153,94.03039338416215,95.98047244094502,86.84955261797393
2025-01-15 11:05:00,99568.38,99658.27,99273.98,99436.5,-131.88000000000466,-0.13,75.31439660584847,85.29199800184695,76.01685751517996,85.64130650180891,91.77816572303031,95.16439425302669,91.8267716535433,88.13120589254326
2025-01-15 11:10:00,99436.5,99615.0,99225.86,99263.2,-173.3000000000029,-0.17,58.82878940659401,74.00100201036265,60.00036968234998,74.74083726890994,86.28743786099227,92.959877409979,86.36850393700779,87.9476808596229
2025-01-15 11:15:00,99263.2,99435.36,99183.69,99236.31,-26.889999999999418,-0.03,56.27080915507678,63.47133172250642,57.515180081514536,64.51080242634815,85.43547206635756,89.86441102201043,85.52157480314953,88.9626028450573
2025-01-15 11:20:00,99236.31,99385.84,99135.48,99332.13,95.82000000000698,0.1,59.298657718121326,58.13275209326404,66.37092078631463,61.29549018339304,88.47137249186542,87.99311203556138,88.53952755905526,89.60068529379559
2025-01-15 11:25:00,99332.14,99799.98,99248.0,99714.21,382.08000000000175,0.38,91.14431148235062,68.90459278518291,92.57531163434992,72.15380416739302,97.36918787440105,89.39086757340408,97.38424754039397,91.02852984305683
2025-01-15 11:30:00,99712.45,99712.45,99422.73,99548.87,-165.34000000001106,-0.17,70.10417286743241,73.51571402263478,78.26263850415502,79.0696236416065,92.29773542195132,90.89344196364384,92.34182581168531,91.8254769293448
2025-01-15 11:35:00,99548.87,99608.0,99258.99,99385.27,-163.59999999999127,-0.16,37.590669676449686,66.27971800874424,64.1005886426599,78.31284626038827,87.27965376463501,91.3544873882132,87.35246936547364,91.8283347873939
2025-01-15 11:40:00,99385.12,99397.9,99250.0,99270.83,-114.44000000000233,-0.12,20.368698269376345,42.687846937752816,54.19407894736881,65.51910203139457,83.7649188476055,90.17787397714822,83.86235963622849,90.70088474419082
2025-01-15 11:45:00,99270.83,99482.89,99230.76,99445.44,174.61000000000058,0.18,46.64559819413189,34.868322046652644,64.47423796068107,60.922968516903246,89.00470464913634,88.08675317083204,89.18749123202966,89.8365243979512
2025-01-15 11:50:00,99445.44,99473.28,99178.16,99276.17,-169.27000000000407,-0.17,21.172310007524803,29.395535490344344,45.91700824961557,54.86177505255514,83.58019002479546,85.90736682154308,84.02521515837248,88.64099866969394
2025-01-15 11:55:00,99276.17,99319.03,98964.71,98992.42,-283.75,-0.29,3.317490152883762,23.711799451513485,3.8561819155901578,38.08247604196226,72.60279549463971,82.23815225404425,75.3716094639187,86.99548245073149
2025-01-15 12:00:00,98992.42,99350.0,98992.42,99315.41,322.99000000000524,0.33,41.98642355166611,22.158741237358225,41.98642355166611,30.58653790562393,83.5605238159861,82.1870534961394,85.22192877053251,86.88082493408396
2025-01-15 12:05:00,99315.4,99427.28,99200.39,99419.85,104.44000000000233,0.11,54.49016485687324,33.2646928538077,54.49016485687324,33.44425677470983,87.10374542000301,81.71181368885607,88.4070656118674,87.16937401495574
2025-01-15 12:10:00,99419.85,99479.53,99354.44,99434.94,15.089999999996508,0.02,62.886832321395374,53.12114024331157,56.296766315083964,50.9244515745411,87.61568733885213,82.72068801737024,88.86726969972388,87.2021482290226
2025-01-15 12:15:00,99434.94,99467.69,99200.27,99240.28,-194.6600000000035,-0.2,42.83760046013387,53.4048658794675,32.991727225926454,47.92621946596122,81.0116705116027,84.82290677161097,82.93066746366254,85.75679022134946
2025-01-15 12:20:00,99240.28,99450.35,99084.67,99248.35,8.070000000006985,0.01,54.737735921881054,53.48738956780343,33.95788188250541,41.082125141171936,81.28545257158395,84.25413896051045,83.08500884646433,84.83110852482737
2025-01-15 12:25:00,99248.36,99325.86,99166.66,99274.64,26.289999999993597,0.03,59.81126249565734,52.462199625890754,37.10536712679695,34.6849920784096,82.17736463563584,83.02254376441866,83.886314071793,84.4844929954593
2025-01-15 12:30:00,99274.64,99274.64,98910.63,98923.06,-351.58000000000175,-0.35,2.184918263313964,38.91130556028411,1.3976499690777688,24.153632992793366,70.24969466684757,78.68104559641752,73.10234616788487,83.40849164862495
2025-01-15 12:35:00,98923.05,99200.0,98888.98,99178.25,255.19000000000233,0.26,48.98315129963638,36.99311068620256,35.12817710420582,24.543731400026832,77.68313519411913,77.84891176704662,80.92975605865888,82.58271813128786
2025-01-15 12:40:00,99178.26,99230.77,98955.89,99004.98,-173.27000000000407,-0.17,19.642705952078472,23.60359183834294,16.133070011960633,17.552965695081397,69.12981011920945,74.810001153953,75.61506774103502,81.7417033895541
2025-01-15 12:45:00,99004.97,99128.0,98948.27,99127.99,123.01000000000931,0.12,40.47244094488327,36.36609939886605,40.243471233016436,30.501572783060954,73.36617691938818,72.60720422489109,79.3881375739602,82.14335620055826
