timestamp,open,high,low,close
2024-01-01 20:00:00,44179.55,45879.63,44148.34,44946.91
2024-01-02 20:00:00,44946.91,45500.0,40750.0,42845.23
2024-01-03 20:00:00,42845.23,44729.58,42613.77,44151.1
2024-01-04 20:00:00,44151.1,44357.46,42450.0,44145.11
2024-01-05 20:00:00,44145.12,44214.42,43397.05,43968.32
2024-01-06 20:00:00,43968.32,44480.59,43572.09,43929.02
2024-01-07 20:00:00,43929.01,47248.99,43175.0,46951.04
2024-01-08 20:00:00,46951.04,47972.0,44748.67,46110.0
2024-01-09 20:00:00,46110.0,47695.93,44300.36,46653.99
2024-01-10 20:00:00,46654.0,48969.48,45606.06,46339.16
2024-01-11 20:00:00,46339.16,46515.53,41500.0,42782.73
2024-01-12 20:00:00,42782.74,43257.0,42436.12,42847.99
2024-01-13 20:00:00,42847.99,43079.0,41720.0,41732.35
2024-01-14 20:00:00,41732.35,43400.43,41718.05,42511.1
2024-01-15 20:00:00,42511.1,43578.01,42050.0,43137.95
2024-01-16 20:00:00,43137.94,43198.0,42200.69,42776.1
2024-01-17 20:00:00,42776.09,42930.0,40683.28,41327.5
2024-01-18 20:00:00,41327.51,42196.86,40280.0,41659.03
2024-01-19 20:00:00,41659.03,41872.56,41456.3,41696.04
2024-01-20 20:00:00,41696.05,41881.39,41500.98,41580.33
2024-01-21 20:00:00,41580.32,41689.65,39431.58,39568.02
2024-01-22 20:00:00,39568.02,40176.74,38555.0,39897.6
2024-01-23 20:00:00,39897.59,40555.0,39484.19,40084.88
2024-01-24 20:00:00,40084.89,40300.24,39550.0,39961.09
2024-01-25 20:00:00,39961.09,42246.82,39822.52,41823.51
2024-01-26 20:00:00,41823.51,42200.0,41394.34,42120.63
2024-01-27 20:00:00,42120.63,42842.68,41620.81,42031.06
2024-01-28 20:00:00,42031.05,43333.0,41804.88,43302.7
2024-01-29 20:00:00,43302.71,43882.36,42683.99,42941.1
2024-01-30 20:00:00,42941.1,43745.11,42276.84,42580.0
2024-01-31 20:00:00,42580.0,43285.13,41884.28,43082.94
2024-02-01 20:00:00,43082.95,43488.0,42546.79,43200.0
