timestamp,open,high,low,close
2025-02-20 01:00:00,97224.46,97224.46,97111.91,97140.0
2025-02-20 01:03:00,97140.0,97176.29,97132.07,97132.08
2025-02-20 01:06:00,97132.08,97151.37,97117.37,97117.38
2025-02-20 01:09:00,97117.37,97185.63,97117.37,97155.37
2025-02-20 01:12:00,97155.37,97155.38,97115.01,97125.19
2025-02-20 01:15:00,97125.19,97176.89,97103.16,97176.89
2025-02-20 01:18:00,97176.88,97197.79,97156.56,97197.79
2025-02-20 01:21:00,97197.79,97223.3,97083.78,97164.34
2025-02-20 01:24:00,97164.35,97172.0,97097.55,97097.55
2025-02-20 01:27:00,97097.55,97108.0,97006.68,97035.06
2025-02-20 01:30:00,97035.06,97096.79,97035.05,97096.78
2025-02-20 01:33:00,97096.79,97118.87,97084.83,97116.72
2025-02-20 01:36:00,97116.73,97132.88,97116.72,97122.87
2025-02-20 01:39:00,97122.88,97127.07,97107.12,97127.05
2025-02-20 01:42:00,97127.05,97142.5,97090.92,97122.36
2025-02-20 01:45:00,97122.37,97122.37,97048.12,97048.12
2025-02-20 01:48:00,97048.13,97048.13,97000.0,97000.01
2025-02-20 01:51:00,97000.0,97000.01,96925.34,96925.34
2025-02-20 01:54:00,96925.33,96933.16,96905.66,96919.92
2025-02-20 01:57:00,96919.92,96946.5,96891.47,96909.99
2025-02-20 02:00:00,96909.99,96920.0,96839.44,96908.0
2025-02-20 02:03:00,96908.0,96928.89,96836.42,96836.42
2025-02-20 02:06:00,96836.43,96864.35,96786.0,96803.24
2025-02-20 02:09:00,96803.23,96848.55,96803.23,96807.12
2025-02-20 02:12:00,96807.12,96829.78,96781.57,96804.58
2025-02-20 02:15:00,96804.59,96899.01,96804.58,96875.85
2025-02-20 02:18:00,96875.85,96892.89,96861.73,96892.88
2025-02-20 02:21:00,96892.88,96949.73,96892.88,96946.86
2025-02-20 02:24:00,96946.85,96973.04,96943.39,96965.71
2025-02-20 02:27:00,96965.71,96965.71,96952.73,96952.74
2025-02-20 02:30:00,96952.74,96980.0,96929.09,96968.21
2025-02-20 02:33:00,96968.21,96968.21,96916.89,96916.89
2025-02-20 02:36:00,96916.9,96916.9,96878.81,96916.07
2025-02-20 02:39:00,96916.08,96925.06,96905.66,96925.06
2025-02-20 02:42:00,96925.06,96999.3,96925.05,96946.5
2025-02-20 02:45:00,96946.51,96954.71,96892.95,96898.93
2025-02-20 02:48:00,96898.92,96923.13,96857.89,96880.0
2025-02-20 02:51:00,96880.0,96913.42,96879.99,96913.42
2025-02-20 02:54:00,96913.42,96932.0,96890.61,96890.62
2025-02-20 02:57:00,96890.61,96908.0,96883.13,96907.99
2025-02-20 03:00:00,96908.0,96927.99,96886.93,96892.25
2025-02-20 03:03:00,96892.26,96892.26,96846.92,96846.93
2025-02-20 03:06:00,96846.93,96850.0,96820.99,96849.99
2025-02-20 03:09:00,96850.0,96875.96,96807.6,96807.6
2025-02-20 03:12:00,96807.6,96831.81,96804.0,96831.8
2025-02-20 03:15:00,96831.8,96891.78,96831.8,96885.21
2025-02-20 03:18:00,96885.22,96891.99,96871.14,96880.4
2025-02-20 03:21:00,96880.4,96901.84,96880.39,96890.5
2025-02-20 03:24:00,96890.5,96928.0,96890.49,96928.0
2025-02-20 03:27:00,96928.0,96969.16,96927.99,96966.82
2025-02-20 03:30:00,96966.82,97034.22,96966.82,97031.73
2025-02-20 03:33:00,97031.73,97061.98,97009.95,97029.95
2025-02-20 03:36:00,97029.95,97088.87,97020.0,97088.86
