timestamp,open,high,low,close,stoch_k,stoch_d,stoch_k2,stoch_d2,stoch_k3,stoch_d3,stoch_k4,stoch_d4
2025-08-25 11:15:00,111994.64,112580.0,111994.64,112453.97,93.6731927710844,89.51682032988101,93.6731927710844,89.51682032988101,91.7718748616759,74.34869547742257,,
2025-08-25 11:30:00,112453.97,112531.15,112214.22,112426.47,92.29267068273099,87.87210196908846,92.29267068273099,87.87210196908846,90.41937371819766,80.97104914764995,,
2025-08-25 11:45:00,112426.46,112426.46,112126.87,112200.64,80.95582329317266,88.97389558232936,80.95582329317266,88.97389558232935,80.95582329317266,82.83831670948503,,
2025-08-25 12:00:00,112200.65,112584.0,112022.0,112580.01,99.6827063005459,90.97706675881652,99.80010020040054,91.01619805876805,99.80010020040054,90.73679301836168,,
2025-08-25 12:15:00,112580.01,112937.26,112580.0,112635.42,73.24066029539551,84.62639662970469,87.15169883282407,89.30254077546574,87.15169883282407,89.58174901114873,,
2025-08-25 12:30:00,112635.41,112821.22,112560.15,112708.13,79.33941678238514,84.08759445944219,90.24671598716232,92.39950500679565,90.24671598716232,89.5385845783899,,
2025-08-25 12:45:00,112708.13,112797.14,112502.43,112502.43,60.79150962110639,71.12386223296235,81.49076730544925,86.29639404181188,81.49076730544925,89.67232058145905,,
2025-08-25 13:00:00,112502.43,112609.27,112159.0,112506.01,61.11431714486627,67.08174784945261,81.6431557171194,84.46021300324365,81.6431557171194,85.13308446063877,,
2025-08-25 13:15:00,112506.02,112800.0,112350.29,112719.0,76.84538838556408,66.25040505051226,86.44995871539722,83.19462724598861,90.7094148795793,86.02251347232757,,
2025-08-25 13:30:00,112719.0,112779.39,112358.14,112448.88,46.64029893145195,61.53333482062743,56.70313303427438,74.93208248893033,79.21132611971467,83.26366600546565,,
2025-08-25 13:45:00,112448.87,112560.0,112264.51,112431.4,44.73045910451637,56.072048807177474,54.38675587455543,65.84661587474234,78.46726203144813,82.50778968696537,,
2025-08-25 14:00:00,112431.4,112485.45,112275.78,112453.96,47.195332473833545,46.18869683660063,56.42098429243901,55.83695773375627,79.42756442454265,81.95389186382118,,
2025-08-25 14:15:00,112453.96,112618.89,112433.29,112574.53,53.392182561098046,48.439324713149325,67.2927449459884,59.366828370994284,84.55981883656995,80.41649285306886,,
2025-08-25 14:30:00,112574.53,112574.53,112250.13,112293.46,20.304430551781305,40.29731519557097,31.701003585751252,51.80491094139288,72.59562585665317,78.76256778730348,,
2025-08-25 14:45:00,112293.46,112470.37,112293.46,112402.9,38.049921996878965,37.24884503658611,41.616589821471095,46.87011278440358,77.25411406144906,78.4592807948037,73.43254353596132,
2025-08-25 15:00:00,112402.9,112430.16,112150.01,112150.01,0.0,19.451450849553428,13.986189716582773,29.101261041268373,66.4894477409907,75.22475162391572,66.4894477409907,
2025-08-25 15:15:00,112150.01,112180.12,111727.1,111961.0,21.800727001584065,19.950216332821014,19.328022740794303,24.976934092949392,58.443935537148,68.69578079906023,58.443935537148,
2025-08-25 15:30:00,111960.99,111981.46,111080.0,111164.11,4.949423028263118,8.916716676615733,4.528714342633816,12.614308933336964,24.523041298110975,56.67763465942468,24.523041298110975,
2025-08-25 15:45:00,111164.12,111383.86,110655.01,110716.13,3.112206448459669,9.954118826102288,2.821517766052678,8.8927516164936,5.454057873543369,38.72762061244826,5.454057873543369,
2025-08-25 16:00:00,110716.13,111092.54,110000.0,110070.54,2.6935075547271405,3.585045677149981,2.5192857142854854,3.289839274323993,2.4015579145187598,22.705648155830275,2.4015579145187598,
2025-08-25 16:15:00,110070.55,110633.87,110066.53,110519.0,19.81755629293327,8.541090098706698,18.535714285714285,7.958839255350816,17.669528744476175,12.512046457662318,17.669528744476175,
2025-08-25 16:30:00,110519.01,110557.87,109390.01,109946.0,17.45914611935251,13.323403322337645,16.304739896598065,12.453246632199276,15.673831841567559,10.299744093526465,15.673831841567559,
2025-08-25 16:45:00,109945.99,110052.0,109416.0,109561.96,5.582139749899739,14.286280720728511,5.073199228177761,13.304551136830035,4.847417013179552,10.14808387843551,4.847417013179552,
2025-08-25 17:00:00,109561.96,109900.0,109415.39,109487.52,3.207407529234052,8.749564466162106,3.019932608211181,8.132623910995669,2.7488899852000652,10.234916896105837,2.7488899852000652,27.168425148469645
2025-08-25 17:15:00,109487.52,109899.74,109477.92,109513.4,4.42240628505684,4.403984521396882,3.8214489234656983,3.971526919951547,3.4784692367326637,6.68715201916996,3.4784692367326637,20.17301771854678
2025-08-25 17:30:00,109513.41,110162.5,109274.1,110047.83,28.578763075468196,12.069525629919701,23.13239396195269,9.991258497876524,21.121927516133564,8.049175937811462,21.121927516133564,15.636265696061068
2025-08-25 17:45:00,110047.83,110280.5,109888.0,109888.01,29.09857045351085,20.6999132713453,18.600909578448572,15.184917487955653,16.75902772469646,11.027078615690687,16.75902772469646,11.467774914815914
2025-08-25 18:00:00,109888.01,110162.83,109888.0,110024.99,41.29308638173404,32.9901399702377,23.49269617397785,21.741999904793037,20.49842212734365,15.464461651226586,20.49842212734365,11.06531299773918
2025-08-25 18:15:00,110024.99,110375.57,109961.68,110361.96,80.00323584135619,50.13163089220037,34.46892644626532,25.52084406623058,29.697310518787162,22.01917197174021,29.697310518787162,13.489638262263563
2025-08-25 18:30:00,110361.97,110594.89,110340.0,110573.65,98.39187153143155,73.22939791817393,44.71923799560888,34.22695353861735,35.476200875746414,25.607740311643422,35.476200875746414,16.797102558386324
2025-08-25 18:45:00,110573.64,110599.07,110117.3,110153.23,66.35093624761235,81.58201454013336,32.47185450032467,37.22000631406629,23.99922471308905,27.41778955874157,23.99922471308905,17.430072155247615
2025-08-25 19:00:00,110153.23,110168.36,109818.39,110052.92,58.78019879695327,74.50766885866574,36.91509934779285,38.03539728124213,21.26087858570182,27.60840367333111,21.26087858570182,17.98877682966104
2025-08-25 19:15:00,110052.92,110117.31,109781.61,109934.02,49.80641071118574,58.31251525191713,36.29044675656072,35.225800201559416,18.01504711778902,24.687837823081576,18.01504711778902,19.305539840121988
2025-08-25 19:30:00,109934.02,110169.74,109903.63,110169.73,67.59624746220588,58.72761899011497,65.86628621016767,46.357277438173746,24.449655488703545,21.931201476320858,24.449655488703545,21.475616390472332
2025-08-25 19:45:00,110169.74,110267.55,110044.0,110111.98,40.41420986959518,52.6056226809956,63.237658211128505,55.1314637259523,22.873147774052804,21.6496822415618,22.873147774052804,23.415084244204348
2025-08-25 20:00:00,110111.98,110111.98,109504.75,109715.98,19.302397836098635,42.4376183892999,33.35018906088362,54.151377827393254,12.062809159304846,19.350164884962556,12.062809159304846,22.509172408521476
2025-08-25 20:15:00,109715.98,109855.54,109406.99,109660.0,21.224246694852223,26.98028480018202,29.12518774009931,41.90434500403715,10.534620382401952,17.48005820111579,10.534620382401952,21.88673167429203
2025-08-25 20:30:00,109659.99,109880.0,109203.0,109218.28,1.0945009920705093,13.873715174340461,1.0945009920705093,21.18995926435115,0.40918414893443034,11.469940366173509,0.40918414893443034,19.877807876451104
2025-08-25 20:45:00,109218.28,109580.0,108854.19,109100.23,14.100683141533684,12.139810276152142,14.100683141533684,14.773457291234502,6.02585799410723,7.2581179211871145,6.02585799410723,17.51066262398311
2025-08-25 21:00:00,109100.24,109670.0,108666.66,109415.0,46.74524795582437,20.64681069647619,38.72573625679826,17.973640130134154,17.523064674752916,8.623181800049132,17.523064674752916,15.715349003883762
2025-08-25 21:15:00,109415.0,109816.36,109318.47,109749.99,67.67048329366803,42.8388047970087,56.06108434545463,36.29583458126219,25.367161522971102,12.331317085191419,25.367161522971102,15.852142684871964
2025-08-25 21:30:00,109750.0,109820.0,109535.24,109635.77,60.5357020157538,58.31714442174873,50.15033041642295,48.31238367289195,22.69259588816566,17.902170019999225,22.69259588816566,15.995314415118349
2025-08-25 21:45:00,109635.77,109910.68,109600.76,109897.2,76.86599329123138,68.35739286688441,63.67903291744461,56.63014922644074,28.814218142649654,23.599260057134835,28.814218142649654,17.075231517604415
2025-08-25 22:00:00,109897.21,110026.14,109700.0,109991.42,91.65859463648201,76.35342998115573,68.55480979709236,60.79472437698664,31.020465508359422,26.97361026553646,31.020465508359422,17.73231251957
2025-08-25 22:15:00,109991.42,109997.82,109670.39,109839.99,86.3072645423254,84.94395082334627,73.29235612690455,68.50873294714718,28.241979896788166,27.692314858990727,27.474593733901656,18.192457115554888
2025-08-25 22:30:00,109840.0,109880.0,109551.91,109643.0,71.81716538676548,83.2610081885243,60.98732580002354,67.61149724134016,23.621090933724236,27.924438620380368,22.86189294244365,19.27236549386877
2025-08-25 22:45:00,109643.0,109800.13,109505.04,109710.96,76.8161355812521,78.31352183678099,65.23246444165453,66.50404878952754,25.265281830190688,27.037204542265627,24.453238420830914,20.664227297711662
2025-08-25 23:00:00,109710.96,109747.14,109541.96,109578.62,67.08153117368366,71.90494404723374,56.965812766648064,61.06186766944205,22.063512800785627,24.79796636537218,21.35437643422455,22.758746526240675
2025-08-25 23:15:00,109578.63,109924.98,109432.0,109777.03,64.79856430257024,69.565410352502,76.82520133949583,66.34115951593282,26.99836848030375,24.487063511251073,26.00032782278831,24.756193509108783
2025-08-25 23:30:00,109777.04,109927.99,109777.03,109866.03,73.05180597165639,68.3106338159701,88.22270279812862,74.00457230142418,30.346665047327626,26.168457039651923,28.08434412026408,25.812321453659898
2025-08-25 23:45:00,109866.03,109908.0,109810.14,109879.56,75.32904702595316,71.0598057667266,89.21793626975004,84.75528013579151,30.689003423383646,27.52438743795016,28.40116142930728,26.11572144429352
2025-08-26 00:00:00,109879.57,110191.67,109879.57,110147.25,94.15272420919632,80.84452573560196,97.08723221487082,91.50929042758317,37.46214162637291,31.37404464434698,34.66936730201844,27.313398585678794
2025-08-26 00:15:00,110147.24,110199.94,109979.22,110168.48,95.90332578065913,88.46169900526952,97.94818950224314,94.75111932895466,38.430654039156735,34.232116034060226,35.16648714466341,27.94862548588017
2025-08-26 00:30:00,110168.48,110235.29,110006.59,110033.94,74.93433255735876,88.33012751573807,78.03821906153956,91.02454692621785,35.94595802519124,35.63193927852613,32.01611014845693,28.048189949889924
2025-08-26 00:45:00,110033.94,110148.83,109926.94,110100.01,83.15925755331202,84.66563863044331,83.15925755331202,86.38188870569824,38.08555865550661,37.48107808655688,33.563199550414325,28.657050531541188
2025-08-26 01:00:00,110100.01,110270.03,110088.0,110246.44,97.18506497380804,85.09288502815961,97.18506497380804,86.12751386288654,44.96365406180809,39.35645619541567,36.99199175759851,30.070060413056673
2025-08-26 01:15:00,110246.45,110266.66,110162.94,110162.95,87.22241447203538,89.18891233305182,87.22241447203538,89.18891233305182,45.139676601906366,41.03371183610307,35.03699714325848,31.128436285299433
2025-08-26 01:30:00,110162.95,110318.7,110084.41,110309.61,98.32185648088384,94.24311197557576,98.97485056952785,94.46077667179043,60.464816723097265,47.16342651057958,38.47117501053717,32.84011614293069
2025-08-26 01:45:00,110309.62,110375.58,110191.03,110196.01,68.24243067345674,84.59556720879199,80.96928718285608,89.05551740813978,63.0431018846768,53.40281231787213,35.81112724207358,33.821196084859224
2025-08-26 02:00:00,110196.0,110324.96,110101.75,110282.84,81.30279631458917,82.62236115630992,90.17147459674801,90.03853744971066,82.15594674691567,62.70088548914903,37.84433100735251,34.79719477356806
2025-08-26 02:15:00,110282.83,110342.57,109900.0,110021.6,25.568779174903355,58.371335387649765,62.48542783865753,77.87539653942055,70.1165901646131,68.94511387982571,31.727157776424978,35.129794408279835
2025-08-26 02:30:00,110021.59,110092.0,109971.79,110006.32,22.355860212794187,43.07581190076224,60.866063290871566,71.17432190875905,69.32586769888383,71.16037662377235,31.369362618835908,34.79979393996158
2025-08-26 02:45:00,110006.32,110092.0,109906.39,109988.18,18.541570293114237,22.155403226937267,35.2769192214507,52.876136783659945,68.38714351509189,72.49638703137613,30.9445979487658,34.377605020371824
2025-08-26 03:00:00,109988.17,110056.0,109777.04,109804.77,4.6329401543773345,15.176790220095258,4.6329401543773345,33.59197422223321,58.89588648371715,66.68137196557649,26.64988526202414,33.84098253172854
2025-08-26 03:15:00,109804.77,109991.43,109765.93,109975.84,34.43123103420003,19.20191382723054,34.43123103420003,24.780363470009366,67.74856267562218,66.08936509332877,31.5118809212045,33.63585066880756
2025-08-26 03:30:00,109975.83,110547.31,109944.42,110309.61,69.57946197752749,36.21454438870162,69.57946197752749,36.214544388701626,85.02077716426608,70.01309245967433,39.74872621173188,33.91152411422089
2025-08-26 03:45:00,110309.61,110375.58,110199.34,110303.2,68.7591184826846,57.58993716480404,68.7591184826846,57.58993716480404,84.68906701993835,74.08857333588594,39.593645816700175,34.367188981565064
2025-08-26 04:00:00,110303.2,110396.53,110200.0,110280.01,65.79129232895629,68.04329092972279,65.79129232895629,68.0432909297228,83.48901113117756,80.23685449775104,39.03259833451864,34.42333131396321
2025-08-26 04:15:00,110280.01,110455.13,110000.0,110074.45,39.4839898640869,58.011466891909265,39.4839898640869,58.01146689190927,72.85151701760967,81.51259308324792,34.230061297483545,34.265224719504204
2025-08-26 04:30:00,110074.44,110175.24,110014.43,110175.24,52.382963474879034,52.552748555974084,52.382963474879034,52.552748555974084,78.0672838579804,79.7742197566765,38.170349397681896,34.297826558537146
2025-08-26 04:45:00,110175.24,110428.28,110094.46,110102.02,43.01236274284075,44.959772027268905,43.01236274284075,44.959772027268905,76.32254805519395,77.68259001549039,36.31772442393287,34.756883223287936
2025-08-26 05:00:00,110102.02,110332.15,110102.02,110265.86,63.980393662495146,53.125239960071646,63.980393662495146,53.125239960071646,85.03442958551575,78.06894462907493,40.463232149950755,35.66627017639942
2025-08-26 05:15:00,110265.85,110413.54,110236.3,110331.45,72.3745168803912,59.78909109524236,72.3745168803912,59.78909109524238,88.52205354531671,81.98657876100171,42.600956531307226,36.83190603465356
2025-08-26 05:30:00,110331.45,110364.03,110052.88,110072.98,21.323956277264145,52.5596222733835,39.29586116870167,58.550257237196014,74.77840108473117,81.16435806768939,36.97232438855737,37.864149947306885
2025-08-26 05:45:00,110072.98,110152.9,110037.51,110152.89,33.5925999165069,42.43035769138742,49.522639432798904,53.731005827297274,79.02746390875498,81.84058703107965,39.490633718612884,38.66202522704772
2025-08-26 06:00:00,110152.9,110370.02,110064.12,110365.76,80.36385208621515,45.09346942666207,76.76546622641969,55.19465560930676,90.34642277935802,83.16858532954022,48.35973655598741,39.52312626147328
2025-08-26 06:15:00,110365.76,110413.54,110260.0,110334.75,73.55041416738,62.50228872336735,72.79684660472543,66.36165075464801,88.69752479196032,83.21245314120112,50.322493061421355,40.5960109859454
2025-08-26 06:30:00,110334.75,110389.97,110267.78,110358.77,83.20405944182825,79.03944189847446,75.87089508305914,75.14440263806809,89.97474277510466,87.01153856379449,62.274032091859354,42.920154361679465
2025-08-26 06:45:00,110358.77,110375.58,110137.08,110216.53,45.812114543082174,67.52219605076347,45.134269933155444,64.60067054031335,82.41140031372133,87.85752266503609,63.88898049367659,45.886046281298775
2025-08-26 07:00:00,110216.52,110224.09,110020.0,110034.75,3.7480306957361997,44.25473489354888,7.635181157031979,42.8801153910822,58.28911819276723,79.8431965183884,69.54468511241821,49.023479852772404
2025-08-26 07:15:00,110034.76,110034.76,109816.85,109859.04,7.07067321389476,18.876939484237713,6.609951745313633,19.79313427850036,38.288906223381346,67.24104187624364,61.704296707219896,51.562137081101106
2025-08-26 07:30:00,109859.04,109859.04,109609.52,109658.36,6.074475759309115,5.631059889646692,5.775712207754931,6.67361503670019,20.295702540101054,49.821281817492746,51.319336993701924,52.64774756547622
2025-08-26 07:45:00,109658.37,109876.53,109570.34,109876.52,36.311669829223035,16.485606267475635,35.68781033638795,16.02449142981885,39.85618348261963,39.18247760971732,62.60886664838199,54.64853857718369
2025-08-26 08:00:00,109876.53,109904.07,109612.77,109625.98,6.598671726755172,16.328272438429106,6.48530200247095,15.982941515537952,17.392473841353198,28.958316521863807,49.6437091507491,55.915677053402874
2025-08-26 08:15:00,109625.99,109754.02,109612.0,109728.0,18.69781783681262,20.536053130930274,18.69781783681262,20.29031005855718,26.539706449328044,26.02101657835048,54.92312707965673,57.458926389507255
2025-08-26 08:30:00,109728.01,110818.6,109728.0,110520.01,76.07950266771275,33.791997410426845,76.07950266771275,33.754207502332115,78.46603202076952,40.563598948517594,86.12461313977106,61.23541404788561
2025-08-26 08:45:00,110520.01,110685.23,109779.13,110216.81,51.78969125022002,48.855670584915124,51.78969125022002,48.85567058491514,56.599596134429135,44.74945211146997,72.0350009758633,63.40666483932982
2025-08-26 09:00:00,110216.81,110265.31,110060.36,110153.32,46.70341114831895,58.19086835541723,46.70341114831895,58.19086835541725,52.02077022933823,53.40652620846623,69.08463990631718,64.0877256207756
2025-08-26 09:15:00,110153.32,110200.15,109793.14,109855.63,22.855014179738678,40.44937219275921,22.855014179738678,40.44937219275922,22.855014179738678,52.48535314106889,55.251075773488104,63.22393514875675
2025-08-26 09:30:00,109855.63,110228.07,109694.45,109893.89,25.92008075240739,31.82616869348834,25.92008075240739,31.826168693488352,25.92008075240739,39.34886532397836,57.02900638493613,61.97236727600854
2025-08-26 09:45:00,109893.88,110105.83,109393.93,110094.66,49.18542539675884,32.65350677630163,49.18542539675884,32.65350677630165,49.18542539675884,37.49532263956078,66.35872747381426,62.437810352667974
2025-08-26 10:00:00,110094.66,110309.61,109800.0,109895.92,35.2355282275896,36.780344792251945,35.2355282275896,36.78034479225195,35.2355282275896,33.299012139123626,57.123339870070424,63.01821064030482
2025-08-26 10:15:00,109893.03,110552.86,109800.01,110209.93,57.276421908230866,47.23245851085977,57.276421908230866,47.23245851085978,57.276421908230866,41.904364071246675,71.71528945974273,63.9288529214409
2025-08-26 10:30:00,110209.92,110492.05,110140.0,110379.99,69.21322130739073,53.9083904810704,69.21322130739073,53.9083904810704,69.21322130739073,52.72764920999251,79.61792615035735,66.92627462140173
2025-08-26 10:45:00,110380.0,110500.0,110143.08,110358.13,74.66893827925419,67.05286049829192,67.67883088715303,64.72282470092487,67.67883088715303,57.351000582591055,78.60209857152148,69.29417177058819
2025-08-26 11:00:00,110358.13,110561.76,110226.62,110248.78,73.1998664189141,72.36067533518633,60.00336920128859,65.63180713194411,60.00336920128859,63.5429608260158,73.52063719248649,68.03377417585975
2025-08-26 11:15:00,110248.77,110439.39,110046.47,110075.2,58.33640170230282,68.73506880015704,47.81949504095671,58.50056504313278,47.81949504095671,61.17872910919726,65.45442716804335,67.37571679507775
2025-08-26 11:30:00,110075.2,110075.21,109550.0,109599.99,17.644691436254586,49.72698651915717,14.46370036569945,40.76218820264826,14.46370036569945,47.49134887377444,43.371562404156286,64.80440904486166
2025-08-26 11:45:00,109600.0,109785.23,109587.11,109666.33,23.32531275956332,33.10213529937358,19.120217313483565,27.13447090671325,19.120217313483565,35.35169548035708,46.454362110467635,63.92473767855961
2025-08-26 12:00:00,109666.34,109779.21,109500.0,109509.45,0.8900316455693505,13.95334528046242,8.946023387284427,14.176647022155825,8.108544434851792,22.37798928874788,12.730896655622868,59.49492670562829
2025-08-26 12:15:00,109509.45,109744.88,109450.0,109744.88,26.523710153271033,16.91301818613457,30.051462969782513,19.37256789018351,24.63377483908614,16.581559238280235,24.63377483908614,55.32243144215547
2025-08-26 12:30:00,109744.88,109848.57,109600.76,109811.49,32.51511117507438,19.976284324638257,35.75520409648764,24.9175634845182,29.30924354411958,20.29294503288527,29.30924354411958,52.54102180956039
2025-08-26 12:45:00,109811.5,110153.84,109700.0,110153.84,63.308627761387335,40.782483029910914,65.07025851365373,43.62564185997464,53.339369818975385,28.847733159258226,53.339369818975385,50.703429845483655
2025-08-26 13:00:00,110153.83,110205.68,109767.46,109854.41,36.37565661653643,44.06646518433272,39.43039654744353,46.75195305252831,32.32187102978278,34.90106480799097,32.32187102978278,45.9738243334262
2025-08-26 13:15:00,109854.41,109947.67,109759.62,109850.16,40.44512275240337,46.70980237677571,35.99337986615865,46.83134497575198,32.02355633234408,36.748510181305456,32.02355633234408,41.315970109508456
2025-08-26 13:30:00,109850.15,109879.48,109587.42,109664.32,28.36121109464442,35.06066348786141,19.277541915522054,31.56710610970809,18.979132009518803,34.16598229765526,18.979132009518803,35.86181959121169
2025-08-26 13:45:00,109664.32,109988.08,109650.53,109988.07,71.20341943680023,46.669917761282676,48.39803554724127,34.55631910964067,41.70369278499643,31.257063039160524,41.70369278499643,33.486746152906996
2025-08-26 14:00:00,109988.07,110172.77,109966.64,110109.04,87.21151810290065,62.25871621144844,59.278981075051874,42.31818617927174,50.194781949503685,35.72529076909075,50.194781949503685,34.16906810744173
2025-08-26 14:15:00,110109.05,110493.98,110076.89,110486.83,99.31512097932966,85.91001950634352,93.26023602216365,66.97908421481894,76.71250184253188,46.8975271466377,76.71250184253188,37.19488208064816
2025-08-26 14:30:00,110486.83,110990.05,110389.53,110882.38,92.32370618053244,92.95011508758758,93.00866854972254,81.84929521564602,93.25426659649665,65.46631079338215,93.25426659649665,45.24721907473554
2025-08-26 14:45:00,110882.39,110933.19,110663.73,110695.58,79.005867548819,90.21489823622704,80.87919223401833,89.04936560196818,81.55088589830342,75.42810907170892,81.55088589830342,50.938930180657266
2025-08-26 15:00:00,110695.58,110700.8,110501.57,110661.42,76.57044266841551,82.63333879925565,78.6610824323883,84.18298107204306,79.41069593764864,82.73208756874514,79.41069593764864,55.949075420010175
2025-08-26 15:15:00,110661.42,111147.5,110605.6,111118.5,98.14112096815548,84.57247706179665,98.29160530191459,85.94395998944042,98.34623083195996,88.14051981610217,98.34623083195996,60.44976152130863
2025-08-26 15:30:00,111118.5,111133.12,110830.1,110834.17,79.91577355007426,84.87577906221509,81.54167893961699,86.16478889130663,82.13187953717271,85.35992305127118,82.13187953717271,65.43076237204762
2025-08-26 15:45:00,110834.18,111162.59,110834.17,111116.03,96.92075711281313,91.65921721034762,97.04412857024971,92.29247093726043,97.36749855823066,89.314076216253,97.36749855823066,71.96515659463628
2025-08-26 16:00:00,111116.03,111262.69,110918.26,111262.68,99.99922842482857,92.278586362572,99.9994030812938,92.86173686372018,99.99946488580613,94.46126845329238,99.99946488580613,80.06718988226501
