timestamp,open,high,low,close
2025-02-20 01:00:00,97224.46,97224.46,97155.94,97155.95
2025-02-20 01:01:00,97155.95,97165.9,97125.8,97156.66
2025-02-20 01:02:00,97156.66,97156.66,97111.91,97140.0
2025-02-20 01:03:00,97140.0,97176.29,97139.99,97140.75
2025-02-20 01:04:00,97140.76,97166.89,97140.75,97143.38
2025-02-20 01:05:00,97143.39,97143.39,97132.07,97132.08
2025-02-20 01:06:00,97132.08,97151.37,97132.07,97134.12
2025-02-20 01:07:00,97134.12,97134.13,97121.54,97121.55
2025-02-20 01:08:00,97121.54,97124.92,97117.37,97117.38
2025-02-20 01:09:00,97117.37,97164.25,97117.37,97164.25
2025-02-20 01:10:00,97164.25,97185.63,97155.53,97155.53
2025-02-20 01:11:00,97155.53,97155.54,97150.0,97155.37
2025-02-20 01:12:00,97155.37,97155.38,97126.41,97126.41
2025-02-20 01:13:00,97126.42,97126.42,97115.01,97125.19
2025-02-20 01:14:00,97125.19,97125.2,97125.19,97125.19
2025-02-20 01:15:00,97125.19,97125.2,97103.16,97103.17
2025-02-20 01:16:00,97103.16,97119.63,97103.16,97119.63
2025-02-20 01:17:00,97119.63,97176.89,97119.62,97176.89
2025-02-20 01:18:00,97176.88,97180.01,97175.99,97180.0
2025-02-20 01:19:00,97180.0,97180.01,97156.56,97160.44
2025-02-20 01:20:00,97160.44,97197.79,97160.44,97197.79
2025-02-20 01:21:00,97197.79,97223.3,97083.78,97108.47
2025-02-20 01:22:00,97108.46,97146.69,97108.46,97136.27
2025-02-20 01:23:00,97136.28,97168.22,97136.27,97164.34
2025-02-20 01:24:00,97164.35,97172.0,97155.64,97155.65
2025-02-20 01:25:00,97155.64,97155.65,97136.4,97136.41
2025-02-20 01:26:00,97136.41,97136.41,97097.55,97097.55
2025-02-20 01:27:00,97097.55,97108.0,97092.67,97105.62
2025-02-20 01:28:00,97105.62,97105.63,97069.0,97069.01
2025-02-20 01:29:00,97069.01,97078.19,97006.68,97035.06
2025-02-20 01:30:00,97035.06,97084.26,97035.05,97075.43
2025-02-20 01:31:00,97075.44,97076.0,97051.5,97076.0
2025-02-20 01:32:00,97076.0,97096.79,97044.31,97096.78
2025-02-20 01:33:00,97096.79,97096.79,97084.83,97084.83
2025-02-20 01:34:00,97084.84,97118.87,97084.83,97107.14
2025-02-20 01:35:00,97107.15,97116.73,97102.01,97116.72
2025-02-20 01:36:00,97116.73,97131.6,97116.72,97131.51
2025-02-20 01:37:00,97131.52,97132.88,97131.51,97131.52
2025-02-20 01:38:00,97131.52,97131.52,97122.87,97122.87
2025-02-20 01:39:00,97122.88,97122.88,97118.14,97121.08
2025-02-20 01:40:00,97121.08,97121.08,97121.07,97121.08
2025-02-20 01:41:00,97121.08,97127.07,97107.12,97127.05
2025-02-20 01:42:00,97127.05,97136.41,97127.05,97135.69
2025-02-20 01:43:00,97135.7,97142.5,97135.69,97142.5
2025-02-20 01:44:00,97142.5,97142.5,97090.92,97122.36
